firma	bulstat	fobshtina	fgrad	vei	vobshtina	vgrad	moshtnost	vavejdane	podpomagane	mw	code	dostavchik
”Панчарево” ООД	175151978	Столична	София	ВЕЦ ”Панчарево”	Столична	София	0.4	6/22/2012	няма	68	ПАНЧ01ВД0000/ЕЛ/011012/311012/000068	ЧЕЗ Електро България АД
”Панчарево” ООД	175151978	Столична	София	ВЕЦ ”Панчарево”	Столична	София	0.4	6/22/2012	няма	93	ПАНЧ01ВД0000/ЕЛ/011112/301112/000093	ЧЕЗ Електро България АД
”Титан Къмпани” ЕООД	124566634	Гърмен	с. Гърмен	ФтЕЦ ”Титан”	Гърмен	с. Гърмен	0.2	6/29/2012	няма	2	ТИТН01СЕ0000/ЕЛ/010712/310712/000002	ЧЕЗ Електро България АД
”Титан Къмпани” ЕООД	124566634	Гърмен	с. Гърмен	ФтЕЦ ”Титан”	Гърмен	с. Гърмен	0.2	6/29/2012	няма	24	ТИТН01СЕ0000/ЕЛ/010812/310812/000024	ЧЕЗ Електро България АД
”Титан Къмпани” ЕООД	124566634	Гърмен	с. Гърмен	ФтЕЦ ”Титан”	Гърмен	с. Гърмен	0.2	6/29/2012	няма	22	ТИТН01СЕ0000/ЕЛ/010912/300912/000022	ЧЕЗ Електро България АД
”Титан Къмпани” ЕООД	124566634	Гърмен	с. Гърмен	ФтЕЦ ”Титан”	Гърмен	с. Гърмен	0.2	6/29/2012	няма	16	ТИТН01СЕ0000/ЕЛ/011012/311012/000016	ЧЕЗ Електро България АД
”Титан Къмпани” ЕООД	124566634	Гърмен	с. Гърмен	ФтЕЦ ”Титан”	Гърмен	с. Гърмен	0.2	6/29/2012	няма	10	ТИТН01СЕ0000/ЕЛ/011112/301112/000010	ЧЕЗ Електро България АД
”Солар Мачмейкър” ЕООД	201058916	Нова Загора	Нова Загора	ФтЕЦ ”Солар Мачмейкър - Сотиря”	Сливен	с. Сотиря	3.784	6/21/2012	няма	663	СОМА01СЕ0000/ЕЛ/210612/310712/000663	ЕВН България Електроснабдяване ЕАД
”Солар Мачмейкър” ЕООД	201058916	Нова Загора	Нова Загора	ФтЕЦ ”Солар Мачмейкър - Сотиря”	Сливен	с. Сотиря	3.784	6/21/2012	няма	637	СОМА01СЕ0000/ЕЛ/010812/310812/000637	ЕВН България Електроснабдяване ЕАД
”Солар Мачмейкър” ЕООД	201058916	Нова Загора	Нова Загора	ФтЕЦ ”Солар Мачмейкър - Сотиря”	Сливен	с. Сотиря	3.784	6/21/2012	няма	572	СОМА01СЕ0000/ЕЛ/010912/300912/000572	ЕВН България Електроснабдяване ЕАД
”Солар Мачмейкър” ЕООД	201058916	Нова Загора	Нова Загора	ФтЕЦ ”Солар Мачмейкър - Сотиря”	Сливен	с. Сотиря	3.784	6/21/2012	няма	459	СОМА01СЕ0000/ЕЛ/011012/311012/000459	ЕВН България Електроснабдяване ЕАД
”Солар Мачмейкър” ЕООД	201058916	Нова Загора	Нова Загора	ФтЕЦ ”Солар Мачмейкър - Сотиря”	Сливен	с. Сотиря	3.784	6/21/2012	няма	244	СОМА01СЕ0000/ЕЛ/011112/301112/000244	ЕВН България Електроснабдяване ЕАД
”Енергийни Проекти България” ООД	200590962	Нова Загора	Нова Загора	ФтЕЦ ”Енергийни проекти БГ - Атолово 2”	Стралджа	с. Атолово	2.4816	6/29/2012	няма	336	ЕНПР02СЕ0000/ЕЛ/290612/310712/000336	ЕВН България Електроснабдяване ЕАД
”Енергийни Проекти България” ООД	200590962	Нова Загора	Нова Загора	ФтЕЦ ”Енергийни проекти БГ - Атолово 2”	Стралджа	с. Атолово	2.4816	6/29/2012	няма	412	ЕНПР02СЕ0000/ЕЛ/010812/310812/000412	ЕВН България Електроснабдяване ЕАД
”Енергийни Проекти България” ООД	200590962	Нова Загора	Нова Загора	ФтЕЦ ”Енергийни проекти БГ - Атолово 2”	Стралджа	с. Атолово	2.4816	6/29/2012	няма	370	ЕНПР02СЕ0000/ЕЛ/010912/300912/000370	ЕВН България Електроснабдяване ЕАД
”Енергийни Проекти България” ООД	200590962	Нова Загора	Нова Загора	ФтЕЦ ”Енергийни проекти БГ - Атолово 2”	Стралджа	с. Атолово	2.4816	6/29/2012	няма	278	ЕНПР02СЕ0000/ЕЛ/011012/311012/000278	ЕВН България Електроснабдяване ЕАД
”Енергийни Проекти България” ООД	200590962	Нова Загора	Нова Загора	ФтЕЦ ”Енергийни проекти БГ - Атолово 2”	Стралджа	с. Атолово	2.4816	6/29/2012	няма	150	ЕНПР02СЕ0000/ЕЛ/011112/301112/000150	ЕВН България Електроснабдяване ЕАД
”Атолово Солар” ООД	200759056	Нова Загора	Нова Загора	ФтЕЦ ”Атолово Солар”	Стралджа	с. Атолово	5	6/29/2012	няма	528	АТСО01СЕ0000/ЕЛ/010712/310712/000528	ЕВН България Електроснабдяване ЕАД
”Атолово Солар” ООД	200759056	Нова Загора	Нова Загора	ФтЕЦ ”Атолово Солар”	Стралджа	с. Атолово	5	6/29/2012	няма	781	АТСО01СЕ0000/ЕЛ/010812/310812/000781	ЕВН България Електроснабдяване ЕАД
”Атолово Солар” ООД	200759056	Нова Загора	Нова Загора	ФтЕЦ ”Атолово Солар”	Стралджа	с. Атолово	5	6/29/2012	няма	730	АТСО01СЕ0000/ЕЛ/010912/300912/000730	ЕВН България Електроснабдяване ЕАД
”Атолово Солар” ООД	200759056	Нова Загора	Нова Загора	ФтЕЦ ”Атолово Солар”	Стралджа	с. Атолово	5	6/29/2012	няма	558	АТСО01СЕ0000/ЕЛ/011012/311012/000558	ЕВН България Електроснабдяване ЕАД
”Атолово Солар” ООД	200759056	Нова Загора	Нова Загора	ФтЕЦ ”Атолово Солар”	Стралджа	с. Атолово	5	6/29/2012	няма	284	АТСО01СЕ0000/ЕЛ/011112/301112/000284	ЕВН България Електроснабдяване ЕАД
”Енергийни Проекти България” ООД	200590962	Нова Загора	Нова Загора	ФтЕЦ ”Енергийни проекти БГ - Атолово 1”	Стралджа	с. Атолово	3.3934	6/29/2012	няма	417	ЕНПР01СЕ0000/ЕЛ/290612/310712/000417	ЕВН България Електроснабдяване ЕАД
”Енергийни Проекти България” ООД	200590962	Нова Загора	Нова Загора	ФтЕЦ ”Енергийни проекти БГ - Атолово 1”	Стралджа	с. Атолово	3.3934	6/29/2012	няма	497	ЕНПР01СЕ0000/ЕЛ/010812/310812/000497	ЕВН България Електроснабдяване ЕАД
”Енергийни Проекти България” ООД	200590962	Нова Загора	Нова Загора	ФтЕЦ ”Енергийни проекти БГ - Атолово 1”	Стралджа	с. Атолово	3.3934	6/29/2012	няма	499	ЕНПР01СЕ0000/ЕЛ/010912/300912/000499	ЕВН България Електроснабдяване ЕАД
”Енергийни Проекти България” ООД	200590962	Нова Загора	Нова Загора	ФтЕЦ ”Енергийни проекти БГ - Атолово 1”	Стралджа	с. Атолово	3.3934	6/29/2012	няма	383	ЕНПР01СЕ0000/ЕЛ/011012/311012/000383	ЕВН България Електроснабдяване ЕАД
”Енергийни Проекти България” ООД	200590962	Нова Загора	Нова Загора	ФтЕЦ ”Енергийни проекти БГ - Атолово 1”	Стралджа	с. Атолово	3.3934	6/29/2012	няма	200	ЕНПР01СЕ0000/ЕЛ/011112/301112/000200	ЕВН България Електроснабдяване ЕАД
”Еко Ел” ООД	119623918	Твърдица	Твърдица	ВтЕЦ ”Твърдица”	Твърдица	Твърдица	0.285	10/25/2005	няма	118	ЕОЕЛ01ВЕ0000/ЕЛ/010112/310712/000118	ЕВН България Електроснабдяване ЕАД
”Еко Ел” ООД	119623918	Твърдица	Твърдица	ВтЕЦ ”Твърдица”	Твърдица	Твърдица	0.285	10/25/2005	няма	16	ЕОЕЛ01ВЕ0000/ЕЛ/010812/310812/000016	ЕВН България Електроснабдяване ЕАД
”Еко Ел” ООД	119623918	Твърдица	Твърдица	ВтЕЦ ”Твърдица”	Твърдица	Твърдица	0.285	10/25/2005	няма	9	ЕОЕЛ01ВЕ0000/ЕЛ/010912/300912/000009	ЕВН България Електроснабдяване ЕАД
”Еко Ел” ООД	119623918	Твърдица	Твърдица	ВтЕЦ ”Твърдица”	Твърдица	Твърдица	0.285	10/25/2005	няма	22	ЕОЕЛ01ВЕ0000/ЕЛ/011012/311012/000022	ЕВН България Електроснабдяване ЕАД
”Еко Ел” ООД	119623918	Твърдица	Твърдица	ВтЕЦ ”Твърдица”	Твърдица	Твърдица	0.285	10/25/2005	няма	10	ЕОЕЛ01ВЕ0000/ЕЛ/011112/301112/000010	ЕВН България Електроснабдяване ЕАД
”Елви БС” ЕООД	200143045	Бургас	Бургас	ФтЕЦ ”Елви БС - Пещерско”	Айтос	с. Пещерско	0.6	6/21/2012	няма	131	ЕЛБС01СЕ0000/ЕЛ/010612/310712/000131	ЕВН България Електроснабдяване ЕАД
”Елви БС” ЕООД	200143045	Бургас	Бургас	ФтЕЦ ”Елви БС - Пещерско”	Айтос	с. Пещерско	0.6	6/21/2012	няма	100	ЕЛБС01СЕ0000/ЕЛ/010812/310812/000100	ЕВН България Електроснабдяване ЕАД
”Елви БС” ЕООД	200143045	Бургас	Бургас	ФтЕЦ ”Елви БС - Пещерско”	Айтос	с. Пещерско	0.6	6/21/2012	няма	87	ЕЛБС01СЕ0000/ЕЛ/010912/300912/000087	ЕВН България Електроснабдяване ЕАД
”Елви БС” ЕООД	200143045	Бургас	Бургас	ФтЕЦ ”Елви БС - Пещерско”	Айтос	с. Пещерско	0.6	6/21/2012	няма	69	ЕЛБС01СЕ0000/ЕЛ/011012/311012/000069	ЕВН България Електроснабдяване ЕАД
”Елви БС” ЕООД	200143045	Бургас	Бургас	ФтЕЦ ”Елви БС - Пещерско”	Айтос	с. Пещерско	0.6	6/21/2012	няма	42	ЕЛБС01СЕ0000/ЕЛ/011112/301112/000042	ЕВН България Електроснабдяване ЕАД
”Санаро” ООД	201894936	Бургас	Бургас	ФтЕЦ ”Санаро - Пирне”	Айтос	с. Пирне	0.0999	4/27/2012	няма	60	САРО01СЕ0000/ЕЛ/010512/310712/000060	ЕВН България Електроснабдяване ЕАД
”Санаро” ООД	201894936	Бургас	Бургас	ФтЕЦ ”Санаро - Пирне”	Айтос	с. Пирне	0.0999	4/27/2012	няма	19	САРО01СЕ0000/ЕЛ/010812/310812/000019	ЕВН България Електроснабдяване ЕАД
”Санаро” ООД	201894936	Бургас	Бургас	ФтЕЦ ”Санаро - Пирне”	Айтос	с. Пирне	0.0999	4/27/2012	няма	15	САРО01СЕ0000/ЕЛ/010912/300912/000015	ЕВН България Електроснабдяване ЕАД
”Санаро” ООД	201894936	Бургас	Бургас	ФтЕЦ ”Санаро - Пирне”	Айтос	с. Пирне	0.0999	4/27/2012	няма	13	САРО01СЕ0000/ЕЛ/011012/311012/000013	ЕВН България Електроснабдяване ЕАД
”Санаро” ООД	201894936	Бургас	Бургас	ФтЕЦ ”Санаро - Пирне”	Айтос	с. Пирне	0.0999	4/27/2012	няма	7	САРО01СЕ0000/ЕЛ/011112/301112/000007	ЕВН България Електроснабдяване ЕАД
ЕТ ”Ивайло Георгиев Илиев”	201100258	Никопол	с. Санадиново	ФВЕЦ ”Ивайло”	Никопол	с. Санадиново	0.08464	6/27/2012	ПРСР, Мярка 312	7	ИЙГИ01СЕ0000/ЕЛ/010712/310712/000007	ЧЕЗ Електро България АД
ЕТ ”Ивайло Георгиев Илиев”	201100258	Никопол	с. Санадиново	ФВЕЦ ”Ивайло”	Никопол	с. Санадиново	0.08464	6/27/2012	ПРСР, Мярка 312	14	ИЙГИ01СЕ0000/ЕЛ/010812/310812/000014	ЧЕЗ Електро България АД
